#Data.in.Byte;Gap.in.Byte;Datasieving.1.on;Buffer.in.MByte;Performance.in.MByte/s;Prediction.in.MByte/s
#Data;Gap;Datasieving;Buffer;Performance
#Byte;Byte;on/off;MByte;MByte/s
2048;22528;1;4;8.118425
2048;22528;1;4;8.185475
2048;22528;1;4;8.198929
2048;22528;1;4;8.259902
2048;22528;1;4;8.220693
2048;0;0;4;90.399827
2048;0;0;4;87.37892
2048;0;0;4;89.778369
2048;0;0;4;88.816258
2048;0;0;4;87.533548
2048;32;0;4;0.794572
2048;32;0;4;0.79025
2048;32;0;4;0.794393
2048;32;0;4;0.789526
2048;32;0;4;0.79402
2048;64;0;4;0.801667
2048;64;0;4;0.803191
2048;64;0;4;0.806139
2048;1024;0;4;1.165942
2048;1024;0;4;1.157042
2048;1024;0;4;1.156397
2048;1024;0;4;1.156471
2048;1024;0;4;1.167368
2048;2048;0;4;1.526416
2048;2048;0;4;1.553855
2048;2048;0;4;1.526472
2048;2048;0;4;1.544844
2048;2048;0;4;1.526336
2048;4096;0;4;2.242558
2048;4096;0;4;2.250835
2048;4096;0;4;2.249398
2048;4096;0;4;2.254008
2048;4096;0;4;2.248313
2048;6144;0;4;2.930537
2048;6144;0;4;2.92678
2048;6144;0;4;2.956199
2048;6144;0;4;3.014686
2048;6144;0;4;2.932954
2048;8192;0;4;3.582329
2048;8192;0;4;3.563209
2048;8192;0;4;3.679786
2048;8192;0;4;3.677394
2048;8192;0;4;3.585585
2048;10240;0;4;1.201691
2048;10240;0;4;1.172588
2048;10240;0;4;1.204122
2048;10240;0;4;1.20458
2048;10240;0;4;1.208126
2048;12288;0;4;1.400205
2048;12288;0;4;1.357169
2048;12288;0;4;1.398365
2048;12288;0;4;1.397583
2048;12288;0;4;1.396426
2048;14336;0;4;1.539208
2048;14336;0;4;1.580948
2048;14336;0;4;1.587313
2048;14336;0;4;1.541704
2048;14336;0;4;1.542546
2048;16384;0;4;1.717504
2048;16384;0;4;1.769929
2048;16384;0;4;1.71948
2048;16384;0;4;1.720011
2048;16384;0;4;1.718311
2048;18432;0;4;1.895344
2048;18432;0;4;1.942342
2048;18432;0;4;1.889439
2048;18432;0;4;1.942221
2048;18432;0;4;1.940692
2048;20480;0;4;2.118285
2048;20480;0;4;2.037018
2048;20480;0;4;2.117457
2048;20480;0;4;2.066735
2048;20480;0;4;2.060168
2048;22528;0;4;2.284726
2048;22528;0;4;2.226356
2048;22528;0;4;2.282272
2048;22528;0;4;2.223703
2048;22528;0;4;2.234442
20480;0;1;4;100.095673
20480;0;1;4;99.320109
20480;0;1;4;96.265474
20480;0;1;4;97.8048
20480;0;1;4;97.858667
20480;320;1;4;91.557044
20480;320;1;4;97.40677
20480;320;1;4;92.437247
20480;320;1;4;95.761282
20480;320;1;4;97.141763
20480;640;1;4;96.370749
20480;640;1;4;95.403327
20480;640;1;4;91.825966
20480;640;1;4;95.269667
20480;640;1;4;92.637885
20480;1280;1;4;88.645437
20480;1280;1;4;92.19643
20480;1280;1;4;91.978116
20480;1280;1;4;90.587574
20480;1280;1;4;90.006288
20480;2560;1;4;84.747866
20480;2560;1;4;87.373563
20480;2560;1;4;86.681207
20480;2560;1;4;86.797422
20480;2560;1;4;84.534085
20480;5120;1;4;77.828793
20480;5120;1;4;76.03561
20480;5120;1;4;78.19118
20480;5120;1;4;77.972654
20480;5120;1;4;78.759224
20480;10240;1;4;63.697743
20480;10240;1;4;65.068353
20480;10240;1;4;65.546137
20480;10240;1;4;65.247019
20480;10240;1;4;63.64092
20480;20480;1;4;48.52353
20480;20480;1;4;48.043841
20480;20480;1;4;48.748772
20480;20480;1;4;48.836439
20480;20480;1;4;48.387715
20480;40960;1;4;31.668598
20480;40960;1;4;32.63215
20480;40960;1;4;32.110841
20480;40960;1;4;33.119727
20480;40960;1;4;31.080655
20480;61440;1;4;24.386021
20480;61440;1;4;24.59062
20480;61440;1;4;23.811185
20480;61440;1;4;24.073285
20480;61440;1;4;24.220144
20480;81920;1;4;15.460929
20480;81920;1;4;15.11279
20480;81920;1;4;15.074132
20480;81920;1;4;15.133717
20480;81920;1;4;14.714956
20480;102400;1;4;13.120191
20480;102400;1;4;13.024875
20480;102400;1;4;12.48075
20480;102400;1;4;13.203025
20480;102400;1;4;13.228877
20480;122880;1;4;11.24633
20480;122880;1;4;10.715857
20480;122880;1;4;11.202866
20480;122880;1;4;10.952371
20480;122880;1;4;11.299063
20480;143360;1;4;10.855752
20480;143360;1;4;11.080386
20480;143360;1;4;11.127218
20480;143360;1;4;10.704321
20480;143360;1;4;11.022845
20480;163840;1;4;8.587902
20480;163840;1;4;7.941996
20480;163840;1;4;7.48449
20480;163840;1;4;7.835136
20480;163840;1;4;7.907502
20480;184320;1;4;8.148262
20480;184320;1;4;8.044411
20480;184320;1;4;7.869097
20480;184320;1;4;8.150113
20480;184320;1;4;7.84351
20480;204800;1;4;9.53339
20480;204800;1;4;9.394878
20480;204800;1;4;9.86456
20480;204800;1;4;9.375476
20480;204800;1;4;9.307624
20480;225280;1;4;8.365433
20480;225280;1;4;8.611248
20480;225280;1;4;9.08931
20480;225280;1;4;8.964724
20480;225280;1;4;8.545802
20480;0;0;4;99.685049
20480;0;0;4;98.746329
20480;0;0;4;98.894811
20480;0;0;4;100.555368
20480;0;0;4;98.105268
20480;320;0;4;20.142436
20480;320;0;4;20.201325
20480;320;0;4;20.195819
20480;320;0;4;20.248519
20480;320;0;4;19.050793
20480;640;0;4;19.310932
20480;640;0;4;19.393692
20480;640;0;4;19.352473
20480;640;0;4;19.342328
20480;640;0;4;19.37834
20480;1280;0;4;19.831178
20480;1280;0;4;19.911212
20480;1280;0;4;19.882559
20480;1280;0;4;19.896626
20480;1280;0;4;19.866271
20480;2560;0;4;20.902258
20480;2560;0;4;20.832131
20480;2560;0;4;20.885755
20480;2560;0;4;20.900801
20480;2560;0;4;20.877292
20480;5120;0;4;22.801134
20480;5120;0;4;22.93925
20480;5120;0;4;22.747777
20480;5120;0;4;22.905163
20480;5120;0;4;22.781284
20480;10240;0;4;26.55884
20480;10240;0;4;26.30583
20480;10240;0;4;26.425829
20480;10240;0;4;26.4541
20480;10240;0;4;26.53616
20480;20480;0;4;31.648966
20480;20480;0;4;31.888893
20480;20480;0;4;31.876849
20480;20480;0;4;31.579223
20480;20480;0;4;32.088799
20480;40960;0;4;31.432907
20480;40960;0;4;31.860354
20480;40960;0;4;32.551431
20480;40960;0;4;32.130357
20480;40960;0;4;31.590546
20480;61440;0;4;23.977089
20480;61440;0;4;24.042581
20480;61440;0;4;24.111858
20480;61440;0;4;24.497264
20480;61440;0;4;24.644519
20480;81920;0;4;6.06278
20480;81920;0;4;6.228946
20480;81920;0;4;5.92199
20480;81920;0;4;6.179649
20480;81920;0;4;6.276332
20480;102400;0;4;7.562819
20480;102400;0;4;7.829033
20480;102400;0;4;7.967815
20480;102400;0;4;8.088155
20480;102400;0;4;7.601736
20480;122880;0;4;6.041706
20480;122880;0;4;6.114674
20480;122880;0;4;6.221476
20480;122880;0;4;6.117526
20480;122880;0;4;6.247928
20480;143360;0;4;7.40486
20480;143360;0;4;7.589456
20480;143360;0;4;7.435905
20480;143360;0;4;7.054156
20480;143360;0;4;7.169234
20480;163840;0;4;6.039798
20480;163840;0;4;6.146683
20480;163840;0;4;6.091694
20480;163840;0;4;6.078094
20480;163840;0;4;6.019919
20480;184320;0;4;7.572965
20480;184320;0;4;7.519394
20480;184320;0;4;8.273707
20480;184320;0;4;8.155829
20480;184320;0;4;7.970713
20480;204800;0;4;5.948887
20480;204800;0;4;6.035248
20480;204800;0;4;5.917981
20480;204800;0;4;5.926833
20480;204800;0;4;6.218644
20480;225280;0;4;6.865418
20480;225280;0;4;6.90669
20480;225280;0;4;6.390556
20480;225280;0;4;6.733704
20480;225280;0;4;6.292634
32768;0;1;4;95.421896
32768;0;1;4;100.335089
32768;0;1;4;98.019582
32768;0;1;4;99.110675
32768;0;1;4;100.651478
32768;512;1;4;98.419984
32768;512;1;4;94.065052
32768;512;1;4;94.040687
32768;512;1;4;93.88377
32768;512;1;4;95.013971
32768;1024;1;4;96.604786
32768;1024;1;4;94.156583
32768;1024;1;4;95.168994
32768;1024;1;4;93.40634
32768;1024;1;4;93.829841
32768;2048;1;4;90.508136
32768;2048;1;4;91.053134
32768;2048;1;4;92.136684
32768;2048;1;4;92.141359
32768;2048;1;4;95.153322
32768;4096;1;4;85.344468
32768;4096;1;4;87.895643
32768;4096;1;4;84.732176
32768;4096;1;4;84.449193
32768;4096;1;4;86.249791
32768;8192;1;4;77.569647
32768;8192;1;4;79.998764
32768;8192;1;4;76.819484
32768;8192;1;4;77.752616
32768;8192;1;4;77.204013
32768;16384;1;4;64.708046
32768;16384;1;4;64.194447
32768;16384;1;4;64.02891
32768;16384;1;4;65.085441
32768;16384;1;4;64.223324
32768;32768;1;4;48.515005
32768;32768;1;4;48.906105
32768;32768;1;4;47.78742
32768;32768;1;4;47.846416
32768;32768;1;4;47.36187
32768;65536;1;4;21.112329
32768;65536;1;4;21.336001
32768;65536;1;4;20.894875
32768;65536;1;4;21.182778
32768;65536;1;4;21.328784
32768;98304;1;4;17.123781
32768;98304;1;4;18.537951
32768;98304;1;4;17.907825
32768;98304;1;4;18.586996
32768;98304;1;4;17.735684
32768;131072;1;4;18.666112
32768;131072;1;4;18.196374
32768;131072;1;4;18.818029
32768;131072;1;4;17.740621
32768;131072;1;4;18.775481
32768;163840;1;4;19.429735
32768;163840;1;4;18.912286
32768;163840;1;4;17.614789
32768;163840;1;4;17.244454
32768;163840;1;4;16.979385
32768;196608;1;4;16.756617
32768;196608;1;4;16.767884
32768;196608;1;4;15.770692
32768;196608;1;4;17.44452
32768;196608;1;4;16.771086
32768;229376;1;4;12.613577
32768;229376;1;4;12.398755
32768;229376;1;4;12.899691
32768;229376;1;4;12.322134
32768;229376;1;4;12.192939
32768;262144;1;4;9.201965
32768;262144;1;4;9.166529
32768;262144;1;4;9.168712
32768;262144;1;4;9.282613
32768;262144;1;4;9.633454
32768;294912;1;4;11.350289
32768;294912;1;4;11.928831
32768;294912;1;4;10.312479
32768;294912;1;4;11.09278
32768;294912;1;4;10.953066
32768;327680;1;4;11.631753
32768;327680;1;4;10.101605
32768;327680;1;4;11.083559
32768;327680;1;4;11.091618
32768;327680;1;4;10.8043
32768;360448;1;4;9.003345
32768;360448;1;4;10.20292
32768;360448;1;4;9.975904
32768;360448;1;4;9.187181
32768;360448;1;4;9.544955
32768;0;0;4;99.931592
32768;0;0;4;99.581097
32768;0;0;4;95.398266
32768;0;0;4;97.842027
32768;0;0;4;97.018338
32768;512;0;4;44.85603
32768;512;0;4;44.717312
32768;512;0;4;44.827893
32768;512;0;4;44.564575
32768;512;0;4;44.692028
32768;1024;0;4;45.152653
32768;1024;0;4;45.165456
32768;1024;0;4;45.088099
32768;1024;0;4;45.349614
32768;1024;0;4;45.415418
32768;2048;0;4;46.288679
32768;2048;0;4;46.028474
32768;2048;0;4;46.11267
32768;2048;0;4;46.062971
32768;2048;0;4;45.954125
32768;4096;0;4;47.228277
32768;4096;0;4;47.66896
32768;4096;0;4;48.073878
32768;4096;0;4;47.731229
32768;4096;0;4;47.728577
32768;8192;0;4;50.664279
32768;8192;0;4;50.549603
32768;8192;0;4;50.421458
32768;8192;0;4;50.415084
32768;8192;0;4;50.365201
32768;16384;0;4;53.322115
32768;16384;0;4;53.112444
32768;16384;0;4;53.539329
32768;16384;0;4;53.476598
32768;16384;0;4;53.254881
32768;32768;0;4;48.260692
32768;32768;0;4;48.013185
32768;32768;0;4;49.227841
32768;32768;0;4;49.254116
32768;32768;0;4;49.628185
32768;65536;0;4;12.199959
32768;65536;0;4;11.982534
32768;65536;0;4;11.34418
32768;65536;0;4;11.576138
32768;65536;0;4;11.442453
32768;98304;0;4;12.701257
32768;98304;0;4;12.840965
32768;98304;0;4;12.61759
32768;98304;0;4;12.7216
32768;98304;0;4;12.634504
32768;131072;0;4;11.843786
32768;131072;0;4;11.924088
32768;131072;0;4;11.584106
32768;131072;0;4;11.645298
32768;131072;0;4;12.085304
32768;163840;0;4;13.602883
32768;163840;0;4;13.303927
32768;163840;0;4;12.94669
32768;163840;0;4;13.226104
32768;163840;0;4;13.302066
32768;196608;0;4;12.730904
32768;196608;0;4;12.788573
32768;196608;0;4;12.696675
32768;196608;0;4;12.92391
32768;196608;0;4;12.693892
32768;229376;0;4;12.924291
32768;229376;0;4;13.525068
32768;229376;0;4;12.773845
32768;229376;0;4;12.879742
32768;229376;0;4;12.468698
32768;262144;0;4;11.825577
32768;262144;0;4;11.769972
32768;262144;0;4;11.218244
32768;262144;0;4;11.227422
32768;262144;0;4;11.375224
32768;294912;0;4;10.115508
32768;294912;0;4;10.667397
32768;294912;0;4;10.423639
32768;294912;0;4;10.503728
32768;294912;0;4;11.454738
32768;327680;0;4;12.768454
32768;327680;0;4;12.365999
32768;327680;0;4;12.161505
32768;327680;0;4;12.102577
32768;327680;0;4;12.009145
32768;360448;0;4;12.719608
32768;360448;0;4;12.759106
32768;360448;0;4;11.375788
32768;360448;0;4;11.854091
32768;360448;0;4;12.323666
131072;0;1;4;97.067421
131072;0;1;4;95.746436
131072;0;1;4;99.527533
131072;0;1;4;96.645988
131072;0;1;4;97.207077
131072;2048;1;4;95.410767
131072;2048;1;4;96.510749
131072;2048;1;4;98.571894
131072;2048;1;4;94.42707
131072;2048;1;4;95.745946
131072;4096;1;4;93.449852
131072;4096;1;4;93.274828
131072;4096;1;4;94.143736
131072;4096;1;4;95.850064
131072;4096;1;4;95.645624
131072;8192;1;4;91.121576
131072;8192;1;4;88.557387
131072;8192;1;4;90.373926
131072;8192;1;4;91.58017
131072;8192;1;4;86.11134
131072;16384;1;4;84.751793
131072;16384;1;4;86.757404
131072;16384;1;4;85.711692
131072;16384;1;4;85.37594
131072;16384;1;4;84.477384
131072;32768;1;4;75.316445
131072;32768;1;4;77.501634
131072;32768;1;4;75.215889
131072;32768;1;4;76.855673
131072;32768;1;4;77.112544
131072;65536;1;4;57.235925
131072;65536;1;4;57.305371
131072;65536;1;4;57.452927
131072;65536;1;4;59.480143
131072;65536;1;4;56.703554
131072;131072;1;4;53.485699
131072;131072;1;4;51.463945
131072;131072;1;4;53.264919
131072;131072;1;4;53.634128
131072;131072;1;4;53.418643
131072;262144;1;4;21.126459
131072;262144;1;4;21.62167
131072;262144;1;4;20.914584
131072;262144;1;4;20.629446
131072;262144;1;4;21.369098
131072;393216;1;4;28.797505
131072;393216;1;4;31.40148
131072;393216;1;4;29.392992
131072;393216;1;4;28.830325
131072;393216;1;4;30.074817
131072;524288;1;4;21.4462
131072;524288;1;4;19.672852
131072;524288;1;4;20.827964
131072;524288;1;4;20.951743
131072;524288;1;4;20.804973
131072;655360;1;4;11.94723
131072;655360;1;4;11.494769
131072;655360;1;4;11.805352
131072;655360;1;4;12.420098
131072;655360;1;4;12.864716
131072;786432;1;4;10.200829
131072;786432;1;4;11.403332
131072;786432;1;4;10.753118
131072;786432;1;4;9.947159
131072;786432;1;4;10.415659
131072;917504;1;4;21.263828
131072;917504;1;4;20.229397
131072;917504;1;4;19.942753
131072;917504;1;4;20.12021
131072;917504;1;4;19.609018
131072;1048576;1;4;13.915402
131072;1048576;1;4;13.528753
131072;1048576;1;4;14.102587
131072;1048576;1;4;14.254622
131072;1048576;1;4;12.731772
131072;1179648;1;4;13.721599
131072;1179648;1;4;12.779711
131072;1179648;1;4;13.343512
131072;1179648;1;4;12.519657
131072;1179648;1;4;12.495708
131072;1310720;1;4;12.158828
131072;1310720;1;4;11.701389
131072;1310720;1;4;11.664955
131072;1310720;1;4;11.909365
131072;1310720;1;4;11.929053
131072;1441792;1;4;10.307283
131072;1441792;1;4;11.95935
131072;1441792;1;4;10.956301
131072;1441792;1;4;11.539984
131072;1441792;1;4;11.757786
131072;0;0;4;97.969732
131072;0;0;4;97.843426
131072;0;0;4;95.534399
131072;0;0;4;97.77716
131072;0;0;4;95.894795
131072;2048;0;4;95.905733
131072;2048;0;4;96.734234
131072;2048;0;4;95.699201
131072;2048;0;4;95.699868
131072;2048;0;4;95.183266
131072;4096;0;4;93.654181
131072;4096;0;4;94.987953
131072;4096;0;4;93.350559
131072;4096;0;4;96.267609
131072;4096;0;4;93.583466
131072;8192;0;4;91.473416
131072;8192;0;4;93.392067
131072;8192;0;4;90.233752
131072;8192;0;4;93.55923
131072;8192;0;4;89.929753
131072;16384;0;4;86.405934
131072;16384;0;4;87.994271
131072;16384;0;4;85.467266
131072;16384;0;4;86.549024
131072;16384;0;4;85.288031
131072;32768;0;4;78.405073
131072;32768;0;4;76.262435
131072;32768;0;4;77.285959
131072;32768;0;4;79.029662
131072;32768;0;4;75.304112
131072;65536;0;4;41.250215
131072;65536;0;4;40.473845
131072;65536;0;4;39.956778
131072;65536;0;4;39.591547
131072;65536;0;4;40.206899
131072;131072;0;4;41.509222
131072;131072;0;4;40.615947
131072;131072;0;4;39.848236
131072;131072;0;4;39.653426
131072;131072;0;4;40.195798
131072;262144;0;4;24.799019
131072;262144;0;4;25.636426
131072;262144;0;4;25.105772
131072;262144;0;4;25.712037
131072;262144;0;4;25.35857
131072;393216;0;4;47.918811
131072;393216;0;4;45.146099
131072;393216;0;4;46.418805
131072;393216;0;4;43.143121
131072;393216;0;4;45.502993
131072;524288;0;4;39.651111
131072;524288;0;4;40.797193
131072;524288;0;4;41.625416
131072;524288;0;4;39.146878
131072;524288;0;4;37.629571
131072;655360;0;4;41.395776
131072;655360;0;4;42.336436
131072;655360;0;4;41.051974
131072;655360;0;4;39.517419
131072;655360;0;4;38.73742
131072;786432;0;4;39.325893
131072;786432;0;4;38.515083
131072;786432;0;4;38.009152
131072;786432;0;4;35.989308
131072;786432;0;4;35.583239
131072;917504;0;4;62.861511
131072;917504;0;4;57.085382
131072;917504;0;4;55.4425
131072;917504;0;4;49.218133
131072;917504;0;4;46.31559
131072;1048576;0;4;36.527244
131072;1048576;0;4;34.014618
131072;1048576;0;4;34.089169
131072;1048576;0;4;34.485138
131072;1048576;0;4;36.306169
131072;1179648;0;4;40.363719
131072;1179648;0;4;38.36525
131072;1179648;0;4;40.624646
131072;1179648;0;4;38.409983
131072;1179648;0;4;36.20986
131072;1310720;0;4;41.000048
131072;1310720;0;4;37.715864
131072;1310720;0;4;37.848114
131072;1310720;0;4;33.590844
131072;1310720;0;4;35.727448
131072;1441792;0;4;29.805887
131072;1441792;0;4;28.757269
131072;1441792;0;4;29.40424
131072;1441792;0;4;27.806781
131072;1441792;0;4;28.909367
204800;0;1;4;96.152044
204800;0;1;4;99.185716
204800;0;1;4;94.096785
204800;0;1;4;96.650068
204800;0;1;4;97.074899
204800;3200;1;4;98.824951
204800;3200;1;4;94.009443
204800;3200;1;4;96.205609
204800;3200;1;4;94.15456
204800;3200;1;4;94.318768
204800;6400;1;4;94.373732
204800;6400;1;4;93.149097
204800;6400;1;4;92.737133
204800;6400;1;4;93.934726
204800;6400;1;4;96.026392
204800;12800;1;4;89.694732
204800;12800;1;4;91.280918
204800;12800;1;4;91.65026
204800;12800;1;4;90.308991
204800;12800;1;4;90.645172
204800;25600;1;4;85.337075
204800;25600;1;4;86.756457
204800;25600;1;4;86.557807
204800;25600;1;4;85.587272
204800;25600;1;4;85.865791
204800;51200;1;4;78.184406
204800;51200;1;4;77.136877
204800;51200;1;4;78.18881
204800;51200;1;4;79.151312
204800;51200;1;4;78.801063
204800;102400;1;4;44.314361
204800;102400;1;4;44.846229
204800;102400;1;4;46.352518
204800;102400;1;4;46.82479
204800;102400;1;4;46.389261
204800;204800;1;4;49.649843
204800;204800;1;4;50.361826
204800;204800;1;4;50.488112
204800;204800;1;4;49.404579
204800;204800;1;4;49.536222
204800;409600;1;4;19.368013
204800;409600;1;4;19.437491
204800;409600;1;4;18.694547
204800;409600;1;4;19.145917
204800;409600;1;4;19.304512
204800;614400;1;4;29.109783
204800;614400;1;4;28.818399
204800;614400;1;4;28.559026
204800;614400;1;4;28.172232
204800;614400;1;4;29.996315
204800;819200;1;4;18.29199
204800;819200;1;4;19.912162
204800;819200;1;4;18.974824
204800;819200;1;4;18.729631
204800;819200;1;4;19.585652
204800;1024000;1;4;14.710329
204800;1024000;1;4;14.566675
204800;1024000;1;4;14.113177
204800;1024000;1;4;14.565206
204800;1024000;1;4;13.837247
204800;1228800;1;4;9.936256
204800;1228800;1;4;9.542669
204800;1228800;1;4;9.843087
204800;1228800;1;4;10.251914
204800;1228800;1;4;10.239244
204800;1433600;1;4;8.630352
204800;1433600;1;4;8.604057
204800;1433600;1;4;8.256064
204800;1433600;1;4;8.616957
204800;1433600;1;4;8.66465
204800;1638400;1;4;9.481236
204800;1638400;1;4;8.586755
204800;1638400;1;4;9.529132
204800;1638400;1;4;11.090131
204800;1638400;1;4;11.428134
204800;1843200;1;4;11.277112
204800;1843200;1;4;11.025419
204800;1843200;1;4;11.226011
204800;1843200;1;4;11.450781
204800;1843200;1;4;11.677493
204800;2048000;1;4;11.775385
204800;2048000;1;4;11.263186
204800;2048000;1;4;11.71489
204800;2048000;1;4;11.725133
204800;2048000;1;4;11.862065
204800;2252800;1;4;9.596099
204800;2252800;1;4;9.094733
204800;2252800;1;4;9.15482
204800;2252800;1;4;10.137223
204800;2252800;1;4;10.216524
204800;0;0;4;96.313059
204800;0;0;4;97.614514
204800;0;0;4;95.70733
204800;0;0;4;96.837709
204800;0;0;4;98.272029
204800;3200;0;4;95.581102
204800;3200;0;4;97.601402
204800;3200;0;4;96.317048
204800;3200;0;4;97.806989
204800;3200;0;4;97.221731
204800;6400;0;4;94.90419
204800;6400;0;4;93.604396
204800;6400;0;4;94.029792
204800;6400;0;4;96.848238
204800;6400;0;4;92.643233
204800;12800;0;4;91.24333
204800;12800;0;4;92.090129
204800;12800;0;4;92.665754
204800;12800;0;4;90.137256
204800;12800;0;4;90.094428
204800;25600;0;4;86.96899
204800;25600;0;4;87.771268
204800;25600;0;4;88.687229
204800;25600;0;4;87.012917
204800;25600;0;4;87.082022
204800;51200;0;4;79.175322
204800;51200;0;4;76.610084
204800;51200;0;4;77.426714
204800;51200;0;4;77.302387
204800;51200;0;4;78.79418
204800;102400;0;4;20.359802
204800;102400;0;4;41.817582
204800;102400;0;4;42.20813
204800;102400;0;4;42.79475
204800;102400;0;4;43.061813
204800;204800;0;4;40.172132
204800;204800;0;4;55.286446
204800;204800;0;4;50.878442
204800;204800;0;4;53.40597
204800;204800;0;4;50.112985
204800;409600;0;4;51.580479
204800;409600;0;4;51.811087
204800;409600;0;4;50.325854
204800;409600;0;4;44.763974
204800;409600;0;4;49.207169
204800;614400;0;4;53.435216
204800;614400;0;4;48.312031
204800;614400;0;4;48.8988
204800;614400;0;4;46.702148
204800;614400;0;4;46.270273
204800;819200;0;4;41.657135
204800;819200;0;4;51.207504
204800;819200;0;4;49.461417
204800;819200;0;4;50.282137
204800;819200;0;4;51.063226
204800;1024000;0;4;51.064754
204800;1024000;0;4;54.686586
204800;1024000;0;4;45.590323
204800;1024000;0;4;42.557358
204800;1024000;0;4;46.038347
204800;1228800;0;4;51.927807
204800;1228800;0;4;51.516735
204800;1228800;0;4;46.480977
204800;1228800;0;4;44.345655
204800;1228800;0;4;44.112531
204800;1433600;0;4;51.470481
204800;1433600;0;4;46.645947
204800;1433600;0;4;43.678438
204800;1433600;0;4;44.708586
204800;1433600;0;4;43.879119
204800;1638400;0;4;31.441713
204800;1638400;0;4;38.038526
204800;1638400;0;4;35.979848
204800;1638400;0;4;31.046441
204800;1638400;0;4;32.615969
204800;1843200;0;4;45.761578
204800;1843200;0;4;45.701316
204800;1843200;0;4;46.25823
204800;1843200;0;4;41.739319
204800;1843200;0;4;44.259803
204800;2048000;0;4;40.835219
204800;2048000;0;4;48.970371
204800;2048000;0;4;45.998788
204800;2048000;0;4;39.900876
204800;2048000;0;4;38.986916
204800;2252800;0;4;41.61904
204800;2252800;0;4;43.004517
204800;2252800;0;4;41.159853
204800;2252800;0;4;39.224945
204800;2252800;0;4;43.337301
524288;0;1;4;94.121012
524288;0;1;4;96.714357
524288;0;1;4;94.053238
524288;0;1;4;96.646181
524288;0;1;4;98.198255
524288;8192;1;4;71.73233
524288;8192;1;4;72.649274
524288;8192;1;4;72.047125
524288;8192;1;4;68.269826
524288;8192;1;4;68.371891
524288;16384;1;4;93.411049
524288;16384;1;4;92.120145
524288;16384;1;4;94.359323
524288;16384;1;4;92.277689
524288;16384;1;4;92.299233
524288;32768;1;4;90.255102
524288;32768;1;4;89.40554
524288;32768;1;4;89.615511
524288;32768;1;4;90.489619
524288;32768;1;4;88.244036
524288;65536;1;4;78.621992
524288;65536;1;4;77.056041
524288;65536;1;4;77.300901
524288;65536;1;4;76.318578
524288;65536;1;4;78.651456
524288;131072;1;4;73.124891
524288;131072;1;4;68.232675
524288;131072;1;4;70.153936
524288;131072;1;4;70.61433
524288;131072;1;4;73.111779
524288;262144;1;4;44.669249
524288;262144;1;4;42.827516
524288;262144;1;4;46.233711
524288;262144;1;4;46.601964
524288;262144;1;4;42.24163
524288;524288;1;4;61.652926
524288;524288;1;4;60.644824
524288;524288;1;4;60.336851
524288;524288;1;4;60.727875
524288;524288;1;4;60.081864
524288;1048576;1;4;29.117569
524288;1048576;1;4;27.387563
524288;1048576;1;4;29.504763
524288;1048576;1;4;30.19514
524288;1048576;1;4;28.404543
524288;1572864;1;4;36.231605
524288;1572864;1;4;36.762515
524288;1572864;1;4;37.098454
524288;1572864;1;4;37.670959
524288;1572864;1;4;39.55647
524288;2097152;1;4;28.883211
524288;2097152;1;4;28.199172
524288;2097152;1;4;29.157264
524288;2097152;1;4;29.382683
524288;2097152;1;4;27.971089
524288;2621440;1;4;21.606351
524288;2621440;1;4;22.609779
524288;2621440;1;4;22.267018
524288;2621440;1;4;21.253174
524288;2621440;1;4;20.872789
524288;3145728;1;4;18.939939
524288;3145728;1;4;17.939351
524288;3145728;1;4;20.085272
524288;3145728;1;4;20.279431
524288;3145728;1;4;19.886539
524288;3670016;1;4;20.881148
524288;3670016;1;4;19.994871
524288;3670016;1;4;19.640223
524288;3670016;1;4;19.265061
524288;3670016;1;4;19.820469
524288;4194304;1;4;15.841177
524288;4194304;1;4;15.10989
524288;4194304;1;4;16.877563
524288;4194304;1;4;15.788207
524288;4194304;1;4;15.198425
524288;4718592;1;4;16.167053
524288;4718592;1;4;16.706689
524288;4718592;1;4;16.832454
524288;4718592;1;4;16.096991
524288;4718592;1;4;17.162168
524288;5242880;1;4;11.211378
524288;5242880;1;4;11.195611
524288;5242880;1;4;11.995368
524288;5242880;1;4;11.921795
524288;5242880;1;4;10.771265
524288;5767168;1;4;9.749949
524288;5767168;1;4;10.376762
524288;5767168;1;4;9.621552
524288;5767168;1;4;10.062457
524288;5767168;1;4;9.629391
524288;0;0;4;94.434564
524288;0;0;4;98.127009
524288;0;0;4;95.246438
524288;0;0;4;96.490391
524288;0;0;4;99.736227
524288;8192;0;4;46.191822
524288;8192;0;4;47.334134
524288;8192;0;4;50.084443
524288;8192;0;4;49.978558
524288;8192;0;4;50.122887
524288;16384;0;4;92.528794
524288;16384;0;4;92.464074
524288;16384;0;4;94.947662
524288;16384;0;4;92.029789
524288;16384;0;4;95.545729
524288;32768;0;4;90.742188
524288;32768;0;4;89.088747
524288;32768;0;4;89.706523
524288;32768;0;4;90.378654
524288;32768;0;4;87.706005
524288;65536;0;4;73.73354
524288;65536;0;4;68.220382
524288;65536;0;4;68.950575
524288;65536;0;4;67.620435
524288;65536;0;4;65.675062
524288;131072;0;4;49.721911
524288;131072;0;4;49.493533
524288;131072;0;4;51.722872
524288;131072;0;4;50.108589
524288;131072;0;4;51.427425
524288;262144;0;4;41.431146
524288;262144;0;4;40.825679
524288;262144;0;4;41.918562
